temp_c,precip_mm,humidity,pressure_mb,wind_kph,cloud,dewpoint_c,feelslike_c,vis_km,gust_kph,condition,dewpoint_depression,hour,condition_encoded
26.9,0.0,80,1007.0,11.8,6,23.2,30.2,10.0,23.3,Sunny,3.6999999999999993,16,8
25.8,6.2,93,1002.0,11.5,100,24.1,29.2,9.0,16.9,Moderate or heavy rain shower,1.6999999999999993,15,4
24.3,0.9,91,1012.0,10.8,100,22.9,26.9,10.0,21.4,Moderate rain at times,1.400000000000002,8,6
24.8,0.0,89,1008.0,5.8,43,22.9,27.4,10.0,9.3,Partly cloudy,1.900000000000002,2,2
19.3,0.1,87,1019.0,16.7,100,17.2,21.3,10.0,26.9,Patchy rain possible,2.1000000000000014,2,0
28.5,0.0,86,1006.0,4.3,71,25.1,33.8,9.0,8.2,Cloudy,3.3999999999999986,19,1
20.7,0.0,96,1012.0,9.4,80,20.0,22.7,2.0,10.4,Cloudy,0.6999999999999993,3,1
24.2,0.5,91,1006.0,6.1,57,21.9,26.5,10.0,8.5,Moderate rain at times,2.3000000000000007,12,6
22.7,0.0,89,1013.0,10.8,57,20.8,25.0,10.0,17.3,Partly cloudy,1.8999999999999984,6,2
18.2,0.0,89,1013.0,6.8,2,16.3,20.2,10.0,12.0,Clear,1.8999999999999984,23,3
17.4,0.0,85,1013.0,4.3,72,14.9,19.4,10.0,7.3,Cloudy,2.4999999999999982,2,1
21.8,0.0,90,1009.0,9.4,87,20.1,23.8,10.0,11.5,Overcast,1.6999999999999993,4,7
24.1,0.0,87,1010.0,6.1,27,21.8,26.3,10.0,10.8,Partly cloudy,2.3000000000000007,3,2
24.8,0.1,89,1015.0,9.7,100,21.8,27.0,10.0,13.2,Patchy rain possible,3.0,10,0
26.4,0.0,86,1004.0,6.5,58,23.8,29.8,10.0,9.4,Partly cloudy,2.599999999999998,7,2
29.8,0.4,76,1003.0,10.4,80,23.9,34.8,10.0,19.5,Patchy rain possible,5.900000000000002,16,0
27.1,0.0,76,1007.0,5.8,14,22.4,30.0,10.0,7.8,Sunny,4.700000000000003,7,8
23.8,0.1,94,1009.0,6.5,99,22.8,26.3,10.0,10.9,Patchy rain possible,1.0,1,0
26.7,0.0,77,1012.0,13.7,84,21.0,28.9,9.0,19.9,Cloudy,5.699999999999999,13,1
17.3,0.0,85,1015.0,7.2,0,14.8,19.3,10.0,13.7,Clear,2.5,23,3
27.1,0.0,74,1003.0,9.1,27,22.0,29.8,10.0,17.5,Partly cloudy,5.100000000000001,1,2
24.9,0.0,88,1012.0,6.1,100,22.7,27.4,10.0,10.4,Overcast,2.1999999999999997,19,7
26.1,0.0,88,1005.0,7.6,87,23.9,29.4,10.0,10.6,Overcast,2.200000000000003,20,7
22.1,0.03,88,1013.0,18.7,100,20.1,24.6,10.0,24.3,Patchy rain possible,2.0,16,0
20.7,0.2,80,1018.0,9.0,93,17.2,22.7,10.0,15.7,Patchy rain possible,3.5,8,0
21.7,0.0,82,1017.0,8.3,100,18.4,23.7,10.0,10.6,Overcast,3.3000000000000007,8,7
20.8,0.0,78,1010.0,5.0,16,16.9,22.8,10.0,10.0,Clear,3.900000000000002,4,3
24.6,0.0,86,1006.0,7.8,21,22.2,27.0,10.0,16.3,Clear,2.400000000000002,3,3
26.4,0.1,92,1008.0,5.8,89,25.0,30.6,10.0,9.5,Patchy rain possible,1.3999999999999986,21,0
26.8,1.51,85,1006.0,8.6,78,24.1,30.6,7.0,20.8,Moderate or heavy rain shower,2.6999999999999997,19,4
22.7,1.35,94,1013.0,10.5,100,21.7,25.1,7.0,16.5,Heavy rain at times,1.0,6,5
21.3,0.2,78,1018.0,11.8,79,17.2,23.3,10.0,20.0,Patchy rain possible,4.100000000000001,3,0
26.1,0.0,88,1005.0,6.8,46,23.9,29.5,10.0,14.5,Partly cloudy,2.200000000000003,1,2
26.0,0.0,85,1006.0,8.6,26,23.4,29.1,10.0,11.6,Partly cloudy,2.6000000000000014,5,2
27.1,0.0,70,1004.0,10.4,12,21.2,29.4,10.0,15.6,Sunny,5.900000000000002,6,8
26.3,0.0,89,1008.0,10.1,44,24.3,30.0,10.0,13.2,Partly cloudy,2.0,22,2
17.6,0.0,90,1012.0,6.5,6,15.9,19.6,10.0,11.4,Clear,1.700000000000001,6,3
29.7,0.1,78,1006.0,12.2,84,25.3,35.9,10.0,14.2,Patchy rain possible,4.399999999999999,15,0
18.6,0.0,89,1014.0,12.3,100,16.8,20.6,2.0,19.6,Overcast,1.8000000000000007,4,7
26.1,0.0,89,1011.0,6.5,52,24.3,29.7,10.0,10.2,Partly cloudy,1.8000000000000007,22,2
26.8,0.0,83,1006.0,7.2,12,23.6,30.3,10.0,12.8,Clear,3.1999999999999997,1,3
23.1,11.6,94,1010.0,11.5,100,22.1,25.5,9.0,23.4,Moderate or heavy rain shower,1.0,2,4
22.8,0.0,68,1016.0,18.4,71,16.7,24.9,10.0,27.6,Cloudy,6.100000000000001,15,1
24.6,0.5,89,1014.0,14.8,100,22.8,27.2,10.0,22.8,Light rain shower,1.8000000000000007,13,9
24.6,0.0,85,1002.0,9.0,19,21.9,26.8,10.0,12.8,Clear,2.700000000000003,4,3
25.9,0.6,87,1011.0,4.3,79,23.7,29.1,9.0,7.2,Moderate rain at times,2.1999999999999997,19,6
23.2,0.0,73,1016.0,9.7,3,18.2,25.2,10.0,18.1,Sunny,5.0,16,8
28.3,0.0,77,1011.0,8.6,62,22.3,31.4,5.0,20.0,Cloudy,6.0,13,1
24.2,0.0,86,1006.0,5.4,18,21.7,26.4,10.0,10.7,Clear,2.5,4,3
25.2,0.0,91,1009.0,7.2,34,23.6,28.1,10.0,11.1,Partly cloudy,1.599999999999998,6,2
20.4,0.0,84,1020.0,10.0,100,17.5,22.4,10.0,15.1,Overcast,2.8999999999999986,1,7
19.0,0.0,86,1017.0,12.2,100,16.6,21.0,10.0,15.4,Overcast,2.3999999999999986,15,7
26.8,0.0,83,1004.0,7.9,48,23.6,30.2,10.0,14.7,Partly cloudy,3.1999999999999997,3,2
26.2,2.0,89,1007.0,13.0,77,24.3,29.8,9.0,17.4,Moderate or heavy rain shower,1.8999999999999984,20,4
26.0,0.1,89,1007.0,5.4,100,24.0,29.4,10.0,9.0,Patchy rain possible,2.0,21,0
22.0,0.0,68,1017.0,17.3,79,15.8,24.0,10.0,25.9,Cloudy,6.199999999999999,12,1
21.4,0.3,91,1019.0,3.2,100,19.9,23.4,2.0,5.4,Patchy rain possible,1.5,21,0
21.4,0.0,92,1011.0,9.0,19,20.1,23.4,10.0,15.0,Sunny,1.2999999999999972,7,8
23.9,0.3,90,1017.0,11.9,88,20.6,26.1,10.0,23.9,Patchy rain possible,3.299999999999997,13,0
26.8,0.0,75,1003.0,8.0,32,22.0,29.4,10.0,15.9,Partly cloudy,4.800000000000001,4,2
21.2,0.0,89,1018.0,18.0,100,18.1,23.2,2.0,24.0,Overcast,3.099999999999998,10,7
23.9,0.7,90,1013.0,18.7,100,22.2,26.2,10.0,27.5,Moderate rain at times,1.6999999999999993,15,6
26.2,0.0,89,1009.0,8.6,60,24.2,29.8,10.0,14.1,Partly cloudy,2.0,23,2
19.9,0.2,93,1022.0,9.7,100,18.8,21.9,2.0,14.5,Patchy rain possible,1.099999999999998,23,0
20.5,0.0,83,1016.0,6.8,59,17.5,22.5,10.0,10.2,Partly cloudy,3.0,20,2
26.1,0.0,72,1012.0,7.2,16,20.6,28.0,10.0,8.3,Sunny,5.5,8,8
19.6,0.0,86,1013.0,8.3,1,17.2,21.6,10.0,13.2,Clear,2.400000000000002,18,3
19.7,0.0,84,1014.0,7.6,5,17.0,21.7,10.0,9.8,Sunny,2.6999999999999997,8,8
25.2,0.0,93,1006.0,8.2,49,23.7,28.2,10.0,18.8,Partly cloudy,1.5,18,2
26.4,0.3,85,1008.0,8.6,76,23.7,29.7,10.0,15.8,Patchy rain possible,2.6999999999999997,21,0
25.3,0.0,87,1004.0,9.4,34,23.0,28.0,10.0,13.2,Partly cloudy,2.3000000000000007,1,2
26.3,0.0,80,1004.0,7.6,8,23.5,29.6,10.0,15.8,Clear,2.8000000000000007,1,3
27.8,0.0,85,1007.0,8.3,19,25.0,32.6,10.0,14.2,Clear,2.8000000000000007,21,3
20.8,0.0,89,1018.0,5.0,93,18.9,22.8,10.0,7.0,Overcast,1.900000000000002,7,7
19.4,0.0,83,1016.0,3.2,61,16.3,21.4,10.0,8.7,Cloudy,3.099999999999998,7,1
18.1,0.0,87,1021.0,10.4,94,16.0,20.1,10.0,16.1,Overcast,2.1000000000000014,20,7
24.7,0.0,78,1017.0,11.9,88,20.6,26.6,10.0,20.4,Overcast,4.099999999999998,12,7
23.0,0.0,80,1008.0,11.0,6,19.4,25.1,10.0,19.7,Clear,3.6000000000000014,20,3
25.7,0.4,87,1010.0,2.5,67,23.3,28.6,10.0,12.6,Patchy rain possible,2.3999999999999986,17,0
20.6,0.0,85,1015.0,6.1,76,18.0,22.6,10.0,9.3,Cloudy,2.6000000000000014,22,1
20.4,0.1,88,1014.0,17.3,100,18.0,22.4,10.0,23.1,Patchy rain possible,2.3999999999999986,17,0
27.2,0.1,76,1012.0,9.0,87,22.6,30.2,10.0,10.4,Patchy rain possible,4.599999999999998,10,0
22.0,0.0,92,1009.0,7.6,25,20.7,24.5,10.0,10.0,Clear,1.3000000000000007,2,3
26.5,0.0,86,1008.0,5.8,30,24.0,30.1,10.0,10.7,Partly cloudy,2.5,20,2
23.5,0.0,67,1015.0,4.3,0,16.0,25.2,10.0,10.6,Sunny,7.5,11,8
20.7,0.46,93,1019.0,13.7,100,19.6,22.7,10.0,18.5,Light rain shower,1.099999999999998,9,9
24.3,0.0,83,1007.0,8.6,8,21.3,26.4,10.0,11.2,Clear,3.0,5,3
20.4,0.0,86,1021.0,11.8,100,18.0,22.4,2.0,17.6,Overcast,2.3999999999999986,23,7
23.0,0.3,79,1014.0,11.9,76,19.2,25.1,10.0,14.4,Patchy rain possible,3.8000000000000007,15,0
21.2,0.1,94,1018.0,9.0,100,20.2,23.2,10.0,10.8,Patchy rain possible,1.0,2,0
21.2,3.9,94,1017.0,11.5,100,20.3,23.2,9.0,16.1,Moderate or heavy rain shower,0.8999999999999986,17,4
24.6,0.0,92,1007.0,4.9,9,23.1,27.2,10.0,10.0,Clear,1.5,1,3
21.1,0.7,88,1016.0,9.2,100,19.0,23.1,10.0,18.8,Moderate rain at times,2.1000000000000014,3,6
21.7,0.2,93,1016.0,9.7,100,20.5,23.7,2.0,12.8,Patchy rain possible,1.1999999999999993,13,0
28.5,0.2,74,1011.0,12.6,87,23.4,32.4,10.0,22.2,Patchy rain possible,5.100000000000001,13,0
22.5,0.5,88,1013.0,10.1,67,20.4,24.8,10.0,16.5,Moderate rain at times,2.1000000000000014,5,6
26.5,0.0,75,1008.0,9.0,9,21.8,28.9,10.0,16.3,Sunny,4.699999999999999,7,8
23.1,0.3,82,1016.0,5.0,88,19.9,25.2,10.0,18.8,Patchy rain possible,3.200000000000003,11,0
23.2,1.6,84,1007.0,5.0,75,20.3,25.3,10.0,6.4,Moderate or heavy rain shower,2.8999999999999986,8,4
26.7,0.0,87,1008.0,9.4,48,24.4,30.5,10.0,11.4,Partly cloudy,2.3000000000000007,23,2
21.8,0.0,79,1018.0,13.9,78,18.0,23.8,10.0,28.5,Cloudy,3.8000000000000007,17,1
19.2,0.0,90,1016.0,6.8,80,17.5,21.2,10.0,11.3,Cloudy,1.6999999999999993,3,1
25.2,0.0,80,1015.0,4.3,67,21.4,27.4,10.0,5.1,Cloudy,3.8000000000000007,9,1
26.9,0.0,75,1011.0,16.9,59,22.0,29.5,10.0,30.0,Partly cloudy,4.899999999999999,11,2
31.0,0.5,67,1001.0,9.4,89,24.2,36.8,10.0,16.5,Moderate rain at times,6.800000000000001,15,6
21.0,0.3,83,1004.0,5.4,54,18.0,23.0,10.0,8.6,Patchy rain possible,3.0,5,0
25.9,0.0,88,1002.0,8.4,85,23.7,29.0,10.0,16.8,Overcast,2.1999999999999997,5,7
24.9,0.0,91,1005.0,8.0,21,23.3,27.6,10.0,15.9,Clear,1.599999999999998,0,3
22.5,2.0,89,1003.0,15.5,61,19.7,24.8,9.0,26.5,Moderate or heavy rain shower,2.8000000000000007,12,4
21.5,0.4,88,1023.0,1.4,100,19.5,23.5,10.0,8.7,Patchy rain possible,2.0,9,0
26.0,0.25,83,1009.0,6.8,77,22.8,28.7,10.0,8.3,Light rain shower,3.1999999999999997,10,9
22.2,0.0,94,1016.0,6.5,89,21.2,24.7,2.0,10.9,Overcast,1.0,22,7
28.6,0.0,64,1012.0,8.6,4,21.2,31.2,10.0,10.4,Sunny,7.400000000000002,9,8
19.9,0.0,85,1023.0,15.4,64,17.3,21.9,10.0,26.3,Cloudy,2.599999999999998,23,1
24.1,0.2,93,1006.0,7.6,100,22.9,26.7,10.0,12.1,Patchy rain possible,1.2000000000000028,23,0
28.0,0.1,75,1012.0,14.8,87,23.1,31.5,9.0,26.7,Patchy rain possible,4.899999999999999,13,0
26.0,0.0,88,1009.0,4.0,82,23.7,29.2,9.0,7.1,Cloudy,2.3000000000000007,0,1
32.0,0.3,64,1003.0,10.1,80,24.4,38.3,10.0,17.4,Patchy rain possible,7.600000000000001,15,0
16.5,0.0,89,1013.0,9.4,0,14.7,18.5,10.0,13.3,Clear,1.8000000000000007,6,3
20.5,0.0,92,1015.0,8.6,100,19.2,22.5,2.0,12.2,Overcast,1.3000000000000007,18,7
19.7,0.0,92,1012.0,6.8,15,18.3,21.7,10.0,11.9,Clear,1.3999999999999986,21,3
28.0,0.0,85,1006.0,9.4,72,25.3,33.1,10.0,17.1,Cloudy,2.6999999999999997,20,1
26.1,0.1,84,1012.0,4.3,58,23.1,29.1,10.0,5.2,Patchy rain possible,3.0,8,0
25.3,0.0,87,1012.0,1.1,62,22.9,28.0,10.0,1.7,Cloudy,2.400000000000002,21,1
29.2,0.0,68,1007.0,6.2,47,22.6,32.8,10.0,12.2,Partly cloudy,6.599999999999998,8,2
24.5,0.0,90,1012.0,8.6,100,22.7,27.0,10.0,24.1,Overcast,1.8000000000000007,16,7
23.1,0.0,91,1011.0,6.5,19,21.6,25.4,10.0,11.1,Sunny,1.5,6,8
24.4,0.0,88,1009.0,6.9,100,22.4,26.7,2.0,16.1,Overcast,2.0,7,7
25.9,0.0,84,1008.0,7.0,15,23.0,28.7,10.0,15.0,Clear,2.8999999999999986,5,3
29.7,0.4,75,1004.0,11.5,56,24.7,35.2,10.0,17.9,Patchy rain possible,5.0,12,0
26.8,0.7,85,1006.0,6.1,75,24.1,30.5,10.0,12.5,Moderate rain at times,2.6999999999999997,16,6
21.6,0.3,96,1019.0,5.9,100,20.9,23.6,2.0,13.8,Patchy rain possible,0.7000000000000028,1,0
23.1,0.0,88,1012.0,8.3,87,21.0,25.3,10.0,10.1,Overcast,2.1000000000000014,19,7
20.6,0.1,83,1021.0,11.5,91,17.6,22.6,10.0,12.3,Patchy rain possible,3.0,7,0
23.7,3.7,96,1012.0,4.3,97,23.0,26.2,7.0,13.2,Moderate or heavy rain shower,0.6999999999999993,6,4
25.5,0.0,87,1001.0,6.8,11,23.1,28.2,10.0,14.0,Clear,2.3999999999999986,3,3
23.9,0.0,88,1012.0,6.5,100,21.9,26.1,10.0,11.0,Overcast,2.0,23,7
24.9,0.0,84,1006.0,5.6,14,22.0,27.1,10.0,11.2,Clear,2.8999999999999986,1,3
27.3,0.3,86,1000.0,5.0,76,24.4,31.4,10.0,16.0,Patchy rain possible,2.900000000000002,17,0
24.1,0.9,85,1015.0,12.5,84,21.4,26.2,10.0,19.5,Moderate rain at times,2.700000000000003,21,6
23.5,0.0,90,1012.0,16.6,100,21.7,25.7,10.0,25.3,Overcast,1.8000000000000007,21,7
20.2,0.0,86,1017.0,2.9,83,17.8,22.2,10.0,4.4,Cloudy,2.3999999999999986,22,1
23.9,0.1,86,1016.0,11.9,66,21.5,26.0,10.0,16.6,Patchy rain possible,2.3999999999999986,9,0
20.1,0.0,86,1020.0,13.0,100,17.8,22.1,10.0,21.9,Overcast,2.3000000000000007,15,7
28.0,0.0,75,1009.0,4.7,85,23.2,31.5,10.0,6.8,Overcast,4.800000000000001,8,7
23.1,0.1,82,1014.0,11.2,64,19.9,25.2,10.0,13.4,Patchy rain possible,3.200000000000003,15,0
21.2,0.0,83,1015.0,10.2,18,18.2,23.2,10.0,16.3,Clear,3.0,22,3
26.3,0.0,81,1005.0,9.0,32,22.8,29.1,10.0,12.4,Partly cloudy,3.5,6,2
25.3,0.0,90,1008.0,8.3,55,23.6,28.3,10.0,10.0,Partly cloudy,1.6999999999999993,5,2
27.6,0.6,83,1008.0,8.3,89,24.5,31.9,9.0,20.0,Moderate rain at times,3.1000000000000014,20,6
18.5,0.0,79,1017.0,5.4,19,14.9,20.5,10.0,7.1,Sunny,3.6,8,8
26.3,0.4,88,1013.0,12.3,73,24.1,29.9,10.0,23.0,Patchy rain possible,2.1999999999999997,8,0
31.2,0.0,64,1004.0,17.6,12,23.6,36.4,10.0,26.7,Sunny,7.599999999999998,15,8
19.8,0.1,89,1018.0,5.4,76,18.0,21.8,10.0,8.7,Patchy rain possible,1.8000000000000007,0,0
20.3,0.6,92,1021.0,15.0,100,19.1,22.3,10.0,25.8,Moderate rain at times,1.1999999999999993,0,6
24.1,0.0,88,1006.0,6.3,6,22.0,26.3,10.0,13.0,Clear,2.1000000000000014,2,3
27.8,0.0,73,1007.0,12.2,12,22.6,30.9,10.0,15.4,Sunny,5.199999999999999,9,8
18.8,0.1,92,1018.0,7.2,100,17.4,20.8,10.0,10.0,Patchy rain possible,1.400000000000002,21,0
27.1,0.0,87,1007.0,6.7,26,24.6,31.3,10.0,11.2,Partly cloudy,2.5,21,2
29.3,0.0,80,1005.0,13.7,87,25.5,35.4,9.0,23.9,Overcast,3.8000000000000007,16,7
28.4,0.0,85,1005.0,8.6,16,24.1,32.8,10.0,14.1,Clear,4.299999999999997,22,3
23.1,0.0,75,1013.0,10.4,72,16.0,25.0,10.0,16.3,Cloudy,7.100000000000001,14,1
21.3,0.4,92,1022.0,9.3,100,20.0,23.3,2.0,14.1,Patchy rain possible,1.3000000000000007,8,0
30.2,0.3,72,1004.0,12.6,70,24.7,36.1,9.0,23.9,Patchy rain possible,5.5,16,0
24.6,0.0,86,1002.0,6.6,17,22.1,26.9,10.0,13.6,Clear,2.5,3,3
25.4,0.0,88,1003.0,9.0,89,23.3,28.3,10.0,11.0,Overcast,2.099999999999998,1,7
28.7,0.0,73,1002.0,6.6,30,23.3,32.7,10.0,12.0,Partly cloudy,5.399999999999999,19,2
27.3,0.0,85,1005.0,9.0,32,24.6,31.6,10.0,11.9,Partly cloudy,2.6999999999999997,23,2
19.9,0.3,86,1018.0,9.4,90,17.5,21.9,10.0,14.6,Patchy rain possible,2.3999999999999986,0,0
24.7,0.0,88,1010.0,7.6,42,22.6,27.2,10.0,12.3,Partly cloudy,2.099999999999998,22,2
19.8,0.2,84,1017.0,17.3,97,17.0,21.8,10.0,23.1,Patchy rain possible,2.8000000000000007,15,0
19.2,0.0,86,1006.0,6.0,16,16.8,21.2,10.0,8.8,Clear,2.3999999999999986,3,3
28.7,0.0,76,1009.0,12.2,74,24.1,33.3,10.0,19.4,Cloudy,4.599999999999998,15,1
25.4,0.0,86,1010.0,8.3,9,23.8,28.5,10.0,18.3,Clear,1.599999999999998,23,3
22.6,0.0,92,1007.0,6.8,48,21.2,25.0,10.0,12.9,Partly cloudy,1.400000000000002,5,2
27.1,0.0,85,1005.0,5.8,13,24.4,31.1,10.0,12.4,Clear,2.700000000000003,0,3
21.2,0.5,94,1017.0,9.7,100,20.3,23.2,10.0,13.5,Moderate rain at times,0.8999999999999986,4,6
25.3,0.3,87,1011.0,12.6,68,22.9,28.0,10.0,18.5,Patchy rain possible,2.400000000000002,16,0
24.1,0.0,88,1008.0,6.9,46,22.3,26.3,10.0,8.7,Partly cloudy,1.8000000000000007,22,2
21.9,0.4,91,1017.0,4.5,90,20.3,23.9,10.0,9.1,Patchy rain possible,1.599999999999998,21,0
19.2,0.0,83,1015.0,9.4,0,16.3,21.2,10.0,12.7,Sunny,2.8999999999999986,8,8
30.3,0.9,71,1006.0,13.3,77,24.5,35.9,10.0,23.1,Moderate rain at times,5.800000000000001,16,6
22.6,0.0,92,1008.0,7.2,30,21.2,24.9,10.0,8.6,Partly cloudy,1.400000000000002,0,2
22.6,0.0,79,1007.0,11.4,36,18.8,24.8,10.0,19.3,Partly cloudy,3.8000000000000007,22,2
26.7,0.0,94,1008.0,8.8,74,25.1,31.1,9.0,14.3,Cloudy,1.599999999999998,20,1
21.6,0.0,71,1016.0,4.0,0,15.6,23.6,10.0,8.4,Sunny,6.000000000000002,9,8
26.1,0.0,89,1010.0,8.6,89,24.1,29.5,9.0,9.2,Overcast,2.0,22,7
26.3,0.5,93,1008.0,10.1,64,24.3,29.9,5.0,18.3,Moderate rain at times,2.0,12,6
17.9,0.0,85,1018.0,7.9,8,15.3,19.9,10.0,14.8,Clear,2.599999999999998,0,3
25.5,0.0,90,1006.0,5.9,59,23.9,28.7,10.0,11.0,Partly cloudy,1.6000000000000014,22,2
24.8,0.0,91,1010.0,4.5,32,23.2,27.5,10.0,9.1,Partly cloudy,1.6000000000000014,23,2
24.7,0.0,80,1013.0,4.7,12,21.1,26.7,10.0,5.8,Sunny,3.599999999999998,8,8
23.3,1.3,90,1011.0,11.9,100,21.5,25.5,10.0,16.1,Heavy rain at times,1.8000000000000007,15,5
21.5,0.0,91,1011.0,6.1,97,19.9,23.5,10.0,10.2,Overcast,1.6000000000000014,4,7
19.4,0.0,89,1021.0,13.0,100,17.6,21.4,10.0,17.8,Overcast,1.7999999999999972,18,7
25.5,0.0,85,1006.0,9.4,22,22.9,28.2,10.0,13.6,Clear,2.6000000000000014,0,3
28.3,0.0,75,1003.0,9.5,21,24.1,32.6,10.0,18.0,Clear,4.199999999999999,20,3
20.5,0.1,89,1020.0,6.1,100,18.6,22.5,10.0,9.3,Patchy rain possible,1.8999999999999984,3,0
22.9,0.0,91,1008.0,5.0,71,21.3,25.2,10.0,8.6,Cloudy,1.599999999999998,6,1
20.9,0.1,87,1017.0,2.9,51,18.6,22.9,10.0,4.8,Patchy rain possible,2.299999999999997,0,0
25.7,1.04,90,1009.0,7.6,62,24.0,29.0,10.0,13.2,Heavy rain at times,1.6999999999999993,7,5
20.2,0.0,89,1017.0,7.9,100,18.3,22.2,10.0,11.1,Overcast,1.8999999999999984,0,7
28.1,0.5,86,1005.0,14.8,82,25.5,33.6,8.0,27.1,Moderate rain at times,2.6000000000000014,17,6
30.2,0.0,72,1010.0,10.1,7,24.6,35.9,10.0,15.9,Sunny,5.599999999999998,11,8
26.7,0.0,87,1008.0,6.3,77,23.7,30.2,10.0,14.1,Cloudy,3.0,22,1
21.5,0.0,93,1017.0,6.6,100,20.3,23.5,10.0,11.1,Overcast,1.1999999999999993,23,7
19.9,0.0,87,1017.0,6.8,100,17.7,21.9,10.0,9.9,Overcast,2.1999999999999997,8,7
19.4,0.1,90,1016.0,11.5,100,17.7,21.4,10.0,16.8,Patchy rain possible,1.6999999999999993,18,0
19.6,0.1,90,1016.0,8.4,100,18.0,21.6,10.0,13.1,Patchy rain possible,1.6000000000000014,0,0
22.4,0.2,88,1013.0,2.2,100,20.4,24.8,10.0,3.5,Patchy rain possible,2.0,1,0
24.6,0.0,80,1012.0,17.6,78,20.9,26.6,10.0,25.1,Cloudy,3.700000000000003,18,1
26.9,0.0,88,1007.0,8.3,73,24.7,31.1,9.0,14.7,Cloudy,2.1999999999999997,18,1
31.2,0.1,75,1000.0,9.8,72,24.8,37.7,9.0,21.6,Patchy rain possible,6.399999999999999,16,0
31.1,0.0,75,1004.0,6.8,26,23.8,36.6,10.0,15.0,Partly cloudy,7.300000000000001,18,2
21.8,0.1,95,1013.0,6.5,74,20.9,23.8,2.0,10.7,Patchy rain possible,0.9000000000000021,1,0
21.4,0.0,86,1016.0,4.7,100,19.0,23.4,10.0,12.1,Overcast,2.3999999999999986,19,7
22.4,0.0,96,1010.0,8.3,68,21.7,24.9,2.0,13.9,Cloudy,0.6999999999999993,4,1
28.7,0.0,87,1007.0,7.9,84,23.3,35.1,9.0,17.3,Cloudy,5.399999999999999,19,1
22.9,0.0,92,1011.0,5.4,15,21.5,25.2,10.0,9.7,Clear,1.3999999999999986,0,3
26.2,0.2,82,1012.0,2.2,65,22.8,29.0,10.0,10.5,Patchy rain possible,3.3999999999999986,10,0
31.4,0.1,69,1001.0,6.1,85,24.3,37.5,10.0,16.0,Patchy rain possible,7.099999999999998,16,0
26.7,0.0,82,1006.0,10.4,44,23.4,30.0,10.0,13.3,Partly cloudy,3.3000000000000007,3,2
16.7,0.0,90,1018.0,8.3,100,15.0,18.7,10.0,10.1,Overcast,1.6999999999999993,4,7
29.8,0.0,77,1006.0,11.0,89,25.4,36.1,9.0,19.6,Overcast,4.400000000000002,16,7
24.5,0.0,95,1005.0,9.7,100,23.7,27.4,10.0,13.3,Overcast,0.8000000000000007,22,7
27.3,0.0,81,1008.0,16.2,88,22.4,30.9,9.0,24.3,Overcast,4.900000000000002,15,7
26.7,0.0,75,1002.0,10.7,19,21.9,29.3,10.0,19.8,Sunny,4.800000000000001,6,8
24.6,0.0,87,1005.0,6.0,80,22.4,27.0,10.0,8.7,Cloudy,2.200000000000003,3,1
23.8,2.4,90,1014.0,16.3,100,22.1,26.1,7.0,27.5,Moderate or heavy rain shower,1.6999999999999993,2,4
27.3,0.0,76,1002.0,10.8,32,22.7,30.4,10.0,15.2,Partly cloudy,4.600000000000001,3,2
21.6,0.5,96,1019.0,9.4,100,21.0,23.6,10.0,13.3,Moderate rain at times,0.6000000000000014,0,6
30.0,0.1,82,1007.0,13.3,76,25.2,37.8,10.0,23.8,Patchy rain possible,4.800000000000001,16,0
24.7,0.0,85,1006.0,7.0,25,22.1,27.0,10.0,14.6,Partly cloudy,2.599999999999998,1,2
19.9,0.0,76,1017.0,10.1,64,15.5,21.9,10.0,12.5,Cloudy,4.399999999999999,1,1
26.4,0.0,77,1004.0,6.8,19,22.0,29.0,10.0,12.8,Clear,4.399999999999999,4,3
25.5,0.0,81,1012.0,11.5,88,22.0,27.9,10.0,18.5,Overcast,3.5,16,7
26.2,0.0,84,1005.0,8.3,24,23.4,29.3,10.0,10.7,Clear,2.8000000000000007,4,3
24.8,3.0,89,1007.0,6.5,83,22.9,27.4,10.0,11.1,Moderate or heavy rain shower,1.900000000000002,3,4
19.9,0.2,93,1023.0,11.2,100,18.8,21.9,2.0,11.8,Patchy rain possible,1.099999999999998,22,0
25.9,0.0,92,1005.0,10.1,26,24.0,29.3,10.0,19.0,Partly cloudy,1.8999999999999984,22,2
25.4,0.0,94,1008.0,7.6,35,24.4,28.8,10.0,9.4,Partly cloudy,1.0,3,2
19.2,0.1,84,1019.0,11.5,61,16.4,21.2,10.0,19.4,Patchy rain possible,2.8000000000000007,14,0
23.5,14.82,98,998.0,13.7,100,23.1,26.1,5.0,21.6,Moderate or heavy rain shower,0.3999999999999986,0,4
23.4,0.0,87,1010.0,10.1,76,21.1,25.6,10.0,12.7,Cloudy,2.299999999999997,16,1
24.0,0.0,90,1009.0,8.1,81,22.2,26.3,10.0,12.8,Cloudy,1.8000000000000007,6,1
19.5,0.1,83,1019.0,8.6,90,16.5,21.5,10.0,9.0,Patchy rain possible,3.0,19,0
20.5,0.4,90,1014.0,13.3,100,18.7,22.5,10.0,18.2,Patchy rain possible,1.8000000000000007,16,0
24.8,2.6,90,1012.0,7.9,77,23.0,27.4,10.0,12.6,Moderate or heavy rain shower,1.8000000000000007,23,4
27.5,0.0,79,1007.0,15.5,7,22.7,31.1,10.0,25.3,Sunny,4.800000000000001,15,8
